episode,total_reward,avg_agent_reward
1087,-101.94592174787408,-33.98197391595803
1088,-98.0362782237925,-32.67875940793083
1089,-156.10615493206453,-52.035384977354845
1090,-72.56586950086783,-24.188623166955946
1091,-100.51156125311456,-33.503853751038186
1092,-86.11903627435451,-28.70634542478484
1093,-94.04020572012917,-31.346735240043056
1094,-170.6412497351639,-56.88041657838797
1095,-152.15731420425539,-50.719104734751795
1096,-64.15767062314632,-21.385890207715438
1097,-53.14903508498263,-17.71634502832754
1098,-101.99620838614871,-33.99873612871624
1099,-69.13010762447983,-23.043369208159945
1100,-75.03497521021221,-25.01165840340407
1101,-165.93225121709528,-55.31075040569843
1102,-105.14316032377576,-35.04772010792525
1103,-91.44582520538788,-30.481941735129293
1104,-84.2313329350205,-28.07711097834017
1105,-55.29030617241855,-18.43010205747285
1106,-99.45332370746215,-33.15110790248738
1107,-108.68326612261237,-36.22775537420412
1108,-66.51824679086515,-22.172748930288382
1109,-125.67786249234592,-41.89262083078197
1110,-131.14080443272832,-43.713601477576105
1111,-123.0816830795346,-41.0272276931782
1112,-93.60985045384864,-31.20328348461621
1113,-47.23154397244198,-15.743847990813995
1114,-142.83635435646892,-47.61211811882297
1115,-132.31504017098112,-44.10501339032704
1116,-124.53513736205926,-41.51171245401975
1117,-96.92027335139002,-32.30675778379668
1118,-69.84339901585037,-23.281133005283454
1119,-87.77599194451014,-29.25866398150338
1120,-49.21944424782679,-16.406481415942263
1121,-104.68642255722125,-34.89547418574042
1122,-68.47868022158684,-22.82622674052895
1123,-52.88140269956793,-17.62713423318931
1124,-90.77122278076808,-30.25707426025603
1125,-105.54325593691289,-35.1810853123043
1126,-161.08501506047207,-53.69500502015736
1127,-69.18503833663564,-23.061679445545213
1128,-149.54855985346572,-49.84951995115524
1129,-211.6738729341318,-70.5579576447106
1130,-137.5410652807953,-45.8470217602651
1131,-159.4131047527193,-53.13770158423977
1132,-81.93497229061626,-27.31165743020542
1133,-88.63847977609504,-29.546159925365014
1134,-95.91132920441697,-31.97044306813899
1135,-139.49366699227238,-46.49788899742413
1136,-130.01843362740377,-43.33947787580126
1137,-79.7660545612906,-26.588684853763535
1138,-98.38704992031512,-32.79568330677171
1139,-154.64595793864777,-51.54865264621592
1140,-127.2957162421911,-42.4319054140637
1141,-205.10681127734517,-68.36893709244839
1142,-132.23933618495056,-44.07977872831685
1143,-97.18915677946282,-32.39638559315427
1144,-44.60595824458187,-14.868652748193957
1145,-73.51887215919164,-24.506290719730547
1146,-133.31204942233967,-44.43734980744656
1147,-140.42270889048677,-46.807569630162256
1148,-110.04298236806889,-36.68099412268963
1149,-82.52277430180862,-27.50759143393621
1150,-86.35092117790876,-28.783640392636254
1151,-133.2849169430882,-44.42830564769607
1152,-71.71584640026461,-23.905282133421537
1153,-42.58344877846365,-14.19448292615455
1154,-97.49281890247445,-32.49760630082482
1155,-95.35221982816986,-31.78407327605662
1156,-93.8392097967909,-31.2797365989303
1157,-64.45501173980783,-21.485003913269278
1158,-93.27818831190612,-31.09272943730204
1159,-123.50477167712121,-41.16825722570707
1160,-102.91401097611961,-34.3046703253732
1161,-58.46026542653003,-19.486755142176676
1162,-95.81481847565857,-31.938272825219524
1163,-137.89077812907428,-45.963592709691426
1164,-119.64943299053374,-39.88314433017791
1165,-67.21151509166917,-22.403838363889722
1166,-77.96569249644571,-25.988564165481904
1167,-104.51673260211234,-34.83891086737078
1168,-54.28330378059551,-18.094434593531837
1169,-68.1069683143882,-22.702322771462732
1170,-154.6513925059235,-51.55046416864116
1171,-100.51691085543986,-33.50563695181329
1172,-185.03896803194365,-61.67965601064788
1173,-99.06238194936495,-33.02079398312165
1174,-80.31128778787635,-26.770429262625452
1175,-107.25768588400416,-35.75256196133472
1176,-115.96413335900638,-38.6547111196688
1177,-57.09156214629296,-19.030520715430985
1178,-111.6682389538066,-37.22274631793553
1179,-91.20152917907063,-30.400509726356876
1180,-145.66006278275862,-48.55335426091954
1181,-88.497670596621,-29.499223532207
1182,-95.77269849894186,-31.92423283298062
1183,-58.11403937238226,-19.371346457460753
1184,-80.51552534926032,-26.838508449753437
1185,-132.0071588294832,-44.0023862764944
1186,-117.11330965866256,-39.03776988622085
1187,-73.80307383186485,-24.601024610621618
1188,-111.44076858376468,-37.14692286125489
1189,-102.05929691054146,-34.019765636847154
1190,-78.9941867978152,-26.331395599271733
1191,-119.76787955280442,-39.92262651760147
1192,-106.65269696110987,-35.550898987036625
1193,-120.39924673314903,-40.13308224438301
1194,-189.1108647928331,-63.03695493094437
1195,-77.7039376867173,-25.9013125622391
1196,-70.09129286523931,-23.363764288413105
1197,-149.71059098734955,-49.90353032911651
1198,-136.87930567706707,-45.62643522568902
1199,-141.39121536548356,-47.130405121827856
1200,-137.86407467917832,-45.95469155972611
1201,-106.29755089715692,-35.432516965718975
1202,-196.66661011043604,-65.55553670347868
1203,-122.42897207231465,-40.80965735743822
1204,-71.48428488666711,-23.82809496222237
1205,-111.48514132040836,-37.16171377346945
1206,-153.5896477108232,-51.19654923694106
1207,-119.60048821490047,-39.86682940496682
1208,-94.08703942319752,-31.362346474399175
1209,-128.1038653738508,-42.70128845795026
1210,-121.33647226583247,-40.44549075527749
1211,-153.0841348528497,-51.0280449509499
1212,-122.01400040300722,-40.67133346766907
1213,-128.44825121069505,-42.81608373689835
1214,-114.8869979000421,-38.2956659666807
1215,-74.25805706047885,-24.752685686826283
1216,-78.16407044633058,-26.05469014877686
1217,-65.6053023735789,-21.8684341245263
1218,-71.6790801665729,-23.893026722190967
1219,-56.57800014351927,-18.85933338117309
1220,-70.3963748030318,-23.465458267677267
1221,-90.7924073646808,-30.264135788226934
1222,-99.44916483157144,-33.14972161052381
1223,-117.9940411838785,-39.33134706129283
1224,-135.10681005987746,-45.03560335329249
1225,-128.24773825502677,-42.74924608500893
1226,-89.1802037071853,-29.726734569061765
1227,-115.1205683447477,-38.373522781582565
1228,-91.30607972677916,-30.435359908926387
1229,-109.80113516781941,-36.60037838927314
1230,-69.60352442179106,-23.201174807263687
1231,-132.7798450460122,-44.25994834867074
1232,-68.78057343695671,-22.926857812318904
1233,-86.52446819648829,-28.841489398829427
1234,-127.28492673439231,-42.42830891146411
1235,-87.9754913640549,-29.3251637880183
1236,-117.4010410321195,-39.13368034403983
1237,-116.05205321643868,-38.68401773881289
1238,-100.21601479611135,-33.40533826537045
1239,-66.22807366114083,-22.07602455371361
1240,-142.56349000235306,-47.52116333411769
1241,-81.36729344179454,-27.122431147264848
1242,-107.04727703327706,-35.68242567775902
1243,-68.33522057933676,-22.778406859778922
1244,-119.09175722435782,-39.697252408119276
1245,-125.21275552824581,-41.737585176081936
1246,-54.34369577712925,-18.114565259043083
1247,-104.37535708841722,-34.79178569613907
1248,-126.27535262770698,-42.09178420923566
1249,-79.39928072321209,-26.46642690773736
1250,-89.57169554652694,-29.857231848842314
1251,-124.32447451334775,-41.44149150444925
1252,-96.49259672872955,-32.16419890957652
1253,-136.06628311386464,-45.35542770462155
1254,-201.37627214220225,-67.12542404740076
1255,-133.18518312805685,-44.39506104268562
1256,-118.76641264612462,-39.58880421537487
1257,-136.79942091753023,-45.59980697251007
1258,-69.26902125748768,-23.089673752495894
1259,-67.89098380212151,-22.630327934040505
1260,-144.5085103607707,-48.16950345359024
1261,-50.99923085753274,-16.99974361917758
1262,-120.115717650704,-40.03857255023467
1263,-124.09549955814558,-41.36516651938186
1264,-115.75318460070145,-38.58439486690048
1265,-118.0169393806014,-39.3389797935338
1266,-103.00173409720199,-34.333911365734
1267,-95.04942659766625,-31.683142199222086
1268,-86.65344553557301,-28.884481845191004
1269,-70.81865516158038,-23.60621838719346
1270,-55.442422973165186,-18.48080765772173
1271,-69.36247438579629,-23.12082479526543
1272,-72.43108828798015,-24.14369609599338
1273,-54.582061974367804,-18.1940206581226
1274,-81.61090193494891,-27.203633978316304
1275,-77.6113094318614,-25.870436477287132
1276,-126.70310121744699,-42.23436707248233
1277,-85.55114352325393,-28.517047841084644
1278,-106.74220949278967,-35.580736497596554
1279,-105.2686431350863,-35.08954771169543
1280,-58.154039574691495,-19.3846798582305
1281,-160.43447130709663,-53.47815710236554
1282,-48.26873932847626,-16.089579776158754
1283,-90.69962994227375,-30.233209980757916
1284,-72.63353975397962,-24.211179917993206
1285,-153.32622874497542,-51.10874291499181
1286,-122.38974490385348,-40.79658163461783
1287,-97.20663507195655,-32.40221169065219
1288,-81.13223640720852,-27.04407880240284
1289,-63.23564495217747,-21.078548317392492
1290,-118.64674904357989,-39.548916347859965
1291,-76.20145787774804,-25.400485959249348
1292,-81.89834611057468,-27.29944870352489
1293,-73.01025382252729,-24.336751274175764
1294,-89.79687305295195,-29.932291017650652
1295,-77.73399282999506,-25.911330943331688
1296,-85.88721385554716,-28.629071285182388
1297,-129.822446447519,-43.27414881583967
1298,-185.20626688352957,-61.73542229450985
1299,-99.65615390054825,-33.21871796684942
1300,-105.62844195750137,-35.20948065250045
1301,-71.40868261032907,-23.80289420344302
1302,-100.7857791950643,-33.595259731688095
1303,-60.95669175226848,-20.318897250756162
1304,-122.79958636627882,-40.93319545542627
1305,-90.04986133650905,-30.01662044550302
1306,-116.27108103411454,-38.75702701137151
1307,-119.1237643852876,-39.70792146176253
1308,-69.03527382768702,-23.01175794256234
1309,-134.79161034897282,-44.93053678299094
1310,-140.36275837575863,-46.78758612525288
1311,-113.05640228264353,-37.68546742754784
1312,-178.89067942877506,-59.63022647625835
1313,-72.77246936236426,-24.257489787454755
1314,-68.23725437006773,-22.745751456689245
1315,-134.1293518580978,-44.70978395269927
1316,-84.7553576911982,-28.251785897066068
1317,-124.90184056767322,-41.633946855891075
1318,-119.80058793547059,-39.93352931182353
1319,-77.48284524383563,-25.82761508127854
1320,-62.370002553728526,-20.79000085124284
1321,-73.55003657177664,-24.51667885725888
1322,-99.21145715232547,-33.07048571744182
1323,-64.73494944348462,-21.57831648116154
1324,-65.7737587481433,-21.924586249381097
1325,-67.21666907480295,-22.40555635826765
1326,-100.8612939063825,-33.6204313021275
1327,-61.36409002810263,-20.45469667603421
1328,-69.66251470348955,-23.220838234496515
1329,-86.11768095346851,-28.70589365115617
1330,-69.35126329809628,-23.117087766032096
1331,-73.45245383612472,-24.48415127870824
1332,-88.29505342434493,-29.431684474781644
1333,-71.0443402895327,-23.681446763177565
1334,-81.4913319944272,-27.163777331475732
1335,-86.7557321343862,-28.91857737812873
1336,-127.46083194956034,-42.486943983186784
1337,-64.98883366240221,-21.66294455413407
1338,-101.04737322359419,-33.682457741198064
1339,-135.29873409884402,-45.09957803294801
1340,-68.56285332939683,-22.854284443132276
1341,-66.36695299736138,-22.122317665787126
1342,-83.18407412629774,-27.728024708765915
1343,-83.92296611423552,-27.97432203807851
1344,-98.5567069869897,-32.852235662329896
1345,-55.88753292859893,-18.62917764286631
1346,-128.52562665881095,-42.84187555293698
1347,-112.9987803556727,-37.66626011855757
1348,-59.76832024498913,-19.922773414996374
1349,-69.39489749807561,-23.131632499358535
1350,-69.65339972367312,-23.217799907891038
1351,-51.36337766686178,-17.121125888953927
1352,-113.55458753707093,-37.85152917902364
1353,-137.82981530785676,-45.94327176928559
1354,-128.81041072719722,-42.936803575732405
1355,-121.69399606288232,-40.56466535429411
1356,-85.7043209914627,-28.56810699715423
1357,-95.48188186387468,-31.827293954624892
1358,-77.20963855518714,-25.73654618506238
1359,-71.71149667176007,-23.903832223920023
1360,-91.4262890041948,-30.475429668064933
1361,-82.44886416541576,-27.482954721805253
1362,-60.24708665158216,-20.082362217194053
1363,-93.31502063873288,-31.105006879577626
1364,-109.5358595213275,-36.51195317377583
1365,-85.2458875800631,-28.415295860021033
1366,-191.09293501169947,-63.69764500389982
1367,-80.6379801454106,-26.879326715136866
1368,-90.45021014029803,-30.150070046766007
1369,-114.78664649203628,-38.26221549734543
1370,-126.66258818162197,-42.220862727207326
1371,-70.40541350741822,-23.468471169139406
1372,-111.96908440856369,-37.323028136187894
1373,-102.37843516722668,-34.12614505574223
1374,-101.26918716071917,-33.75639572023972
1375,-96.78104857429824,-32.26034952476608
1376,-99.27012771482234,-33.09004257160745
1377,-81.01498480308604,-27.004994934362013
1378,-92.44384592505011,-30.81461530835004
1379,-112.73181199576507,-37.57727066525502
1380,-89.61709379904109,-29.872364599680363
1381,-71.88482606241021,-23.961608687470072
1382,-83.76495314075433,-27.92165104691811
1383,-107.63536061934116,-35.87845353978039
1384,-198.080790356693,-66.02693011889767
1385,-127.58579285493411,-42.52859761831137
1386,-90.17825618016136,-30.059418726720452
1387,-218.9746730295754,-72.99155767652513
1388,-90.02729687376416,-30.009098957921385
1389,-51.99435271067413,-17.331450903558043
1390,-124.85780014367181,-41.61926671455727
1391,-106.32357220078961,-35.441190733596535
1392,-84.26920261328739,-28.08973420442913
1393,-89.23088758272493,-29.743629194241645
1394,-90.08715519095864,-30.029051730319548
1395,-74.57728305867089,-24.859094352890295
1396,-107.03721907260072,-35.67907302420024
1397,-163.87186869090846,-54.62395623030282
1398,-96.79501475709274,-32.265004919030915
1399,-59.5055808621649,-19.835193620721633
1400,-64.38903479745895,-21.46301159915298
1401,-78.2340300081478,-26.07801000271593
1402,-80.31590084506472,-26.771966948354905
1403,-97.5420420965221,-32.51401403217403
1404,-79.22740084631067,-26.40913361543689
1405,-98.61355740365136,-32.871185801217116
1406,-102.93427817600698,-34.31142605866899
1407,-57.5870227327987,-19.195674244266232
1408,-97.94672038170819,-32.64890679390273
1409,-177.64376425096683,-59.214588083655606
1410,-66.78087178575821,-22.260290595252737
1411,-75.97868031608311,-25.326226772027706
1412,-77.68405582220385,-25.89468527406795
1413,-98.30532026306025,-32.76844008768675
1414,-26.212237494478234,-8.737412498159411
1415,-98.4190111176193,-32.80633703920643
1416,-163.49107709757763,-54.49702569919254
1417,-53.29714322034897,-17.76571440678299
1418,-144.65923477358137,-48.21974492452713
1419,-81.47269444937109,-27.15756481645703
1420,-96.14315063516761,-32.0477168783892
1421,-99.67311175402159,-33.22437058467386
1422,-47.27774203123737,-15.759247343745791
1423,-135.54940904230307,-45.183136347434356
1424,-79.73245958307639,-26.57748652769213
1425,-144.14670300413064,-48.04890100137688
1426,-71.94549661254356,-23.981832204181188
1427,-55.603648429601414,-18.534549476533805
1428,-85.72471065692949,-28.57490355230983
1429,-159.52812216400662,-53.17604072133554
1430,-80.31034461570012,-26.770114871900038
1431,-67.13394631165946,-22.377982103886485
1432,-72.3102921478117,-24.103430715937233
1433,-42.03321160676927,-14.011070535589758
1434,-75.77736117588914,-25.259120391963048
1435,-80.48639650995383,-26.828798836651277
1436,-61.09926770632868,-20.366422568776226
1437,-76.61877579463685,-25.539591931545615
1438,-76.08320162698999,-25.361067208996662
1439,-82.50387000250043,-27.501290000833478
1440,-52.211850673518285,-17.403950224506094
1441,-74.9048222228599,-24.968274074286636
1442,-81.2457757693384,-27.08192525644613
1443,-141.5392603345574,-47.17975344485247
1444,-69.83482403342362,-23.27827467780787
1445,-120.15615096643364,-40.052050322144545
1446,-112.11633897031885,-37.37211299010628
1447,-75.39278603358818,-25.130928677862727
1448,-80.20517070661725,-26.735056902205752
1449,-141.06369683962643,-47.02123227987548
1450,-65.14916049965593,-21.716386833218646
1451,-81.05827221200259,-27.01942407066753
1452,-85.33875813281479,-28.446252710938264
1453,-131.15857270884516,-43.71952423628172
1454,-67.89798002804439,-22.63266000934813
1455,-64.4111642887305,-21.4703880962435
1456,-82.77900786656878,-27.59300262218959
1457,-185.17200370487643,-61.72400123495881
1458,-84.54738708015341,-28.182462360051137
1459,-75.43425520838655,-25.14475173612885
1460,-64.93015668649456,-21.643385562164852
1461,-103.6482428226771,-34.549414274225704
1462,-136.6947795142049,-45.56492650473496
1463,-78.1205981119358,-26.04019937064527
1464,-168.13762935729272,-56.04587645243091
1465,-68.09511813429518,-22.698372711431727
1466,-189.64804455977315,-63.21601485325772
1467,-86.74776329408007,-28.91592109802669
1468,-191.13823087359847,-63.71274362453283
1469,-101.86165187726499,-33.95388395908833
1470,-98.78235721007376,-32.92745240335792
1471,-103.2116219867814,-34.4038739955938
1472,-99.04339631784741,-33.01446543928247
1473,-81.01227489903779,-27.004091633012596
1474,-82.52738764501376,-27.509129215004588
1475,-104.09758626370947,-34.69919542123649
1476,-87.96866376884007,-29.32288792294669
1477,-63.15092815506354,-21.05030938502118
1478,-87.4913422753055,-29.163780758435166
1479,-125.27782812321828,-41.75927604107276
1480,-74.62800118801928,-24.87600039600643
1481,-78.05616265458926,-26.018720884863086
1482,-81.07033129433525,-27.023443764778417
1483,-49.4598574764556,-16.486619158818534
1484,-78.28574325419635,-26.095247751398784
1485,-133.92270512193673,-44.640901707312246
1486,-70.38205806484797,-23.460686021615988
1487,-72.85189688823186,-24.28396562941062
1488,-149.96056197467647,-49.986853991558824
1489,-51.87559013699908,-17.291863378999693
1490,-72.18198069952209,-24.06066023317403
1491,-64.10359411400604,-21.36786470466868
1492,-99.3340415155561,-33.11134717185203
1493,-96.18271888182772,-32.06090629394257
1494,-88.27115563322147,-29.423718544407155
1495,-77.3172120117431,-25.772404003914364
1496,-88.63573208423695,-29.545244028078983
1497,-53.13572368610774,-17.711907895369247
1498,-69.56373799207854,-23.187912664026182
1499,-109.88066486134947,-36.62688828711649
1500,-102.93590301887167,-34.31196767295722
1501,-109.70748708277189,-36.56916236092396
1502,-89.17078049976303,-29.72359349992101
1503,-150.75940259973996,-50.25313419991332
1504,-71.40703207893029,-23.802344026310095
1505,-105.71482136700925,-35.23827378900308
1506,-71.10456115941335,-23.701520386471117
1507,-171.90896595124565,-57.302988650415216
1508,-75.38128655397927,-25.127095517993087
1509,-55.9894361850031,-18.663145395001035
1510,-31.20945638456336,-10.403152128187786
1511,-101.02514030836505,-33.675046769455015
1512,-64.95811495072206,-21.652704983574022
1513,-74.88655343879664,-24.96218447959888
1514,-80.00916029611143,-26.66972009870381
1515,-87.3917228883702,-29.1305742961234
1516,-70.74070825453998,-23.58023608484666
1517,-66.69957367659967,-22.233191225533222
1518,-118.07632558596237,-39.35877519532079
1519,-68.35618925274792,-22.785396417582643
1520,-46.679718145342136,-15.55990604844738
1521,-116.66187311700753,-38.88729103900251
1522,-94.24263764999102,-31.414212549997007
1523,-63.15485317089418,-21.05161772363139
1524,-78.1885937365715,-26.06286457885717
1525,-59.48902567364259,-19.82967522454753
1526,-82.10827042950439,-27.369423476501463
1527,-75.93483587553936,-25.311611958513122
1528,-74.6157436822412,-24.87191456074707
1529,-102.8726848117891,-34.29089493726303
1530,-105.63503474534812,-35.211678248449374
1531,-89.85583574878598,-29.951945249595326
1532,-70.84545078684454,-23.615150262281514
1533,-66.32243709635586,-22.10747903211862
1534,-41.19536835481721,-13.731789451605737
1535,-93.22392103517436,-31.074640345058118
1536,-74.98008501179717,-24.993361670599057
1537,-39.14055862856691,-13.04685287618897
1538,-52.27889072387427,-17.42629690795809
1539,-80.32079458624727,-26.773598195415758
1540,-73.02809617333737,-24.342698724445793
1541,-52.139696064290426,-17.37989868809681
1542,-75.99936906943735,-25.333123023145784
1543,-76.73128252424463,-25.57709417474821
1544,-67.98089491342024,-22.660298304473415
1545,-88.36217609880184,-29.454058699600612
1546,-80.24667047853683,-26.748890159512275
1547,-58.33033420959127,-19.443444736530424
1548,-71.50392228054615,-23.83464076018205
1549,-79.04780678271302,-26.349268927571007
1550,-105.92070548535798,-35.30690182845266
1551,-64.45084814860915,-21.483616049536383
1552,-108.82368741538465,-36.27456247179489
1553,-91.5764344566788,-30.525478152226267
1554,-40.74687805865386,-13.582292686217954
1555,-91.06540462231226,-30.355134874104085
1556,-83.12564941953002,-27.708549806510007
1557,-31.636057090468764,-10.545352363489588
1558,-95.55366509423835,-31.851221698079453
1559,-87.07729862986763,-29.025766209955876
1560,-72.00740357396948,-24.002467857989828
1561,-93.10045206771554,-31.033484022571844
1562,-183.1805084094473,-61.06016946981577
1563,-49.005805326895825,-16.33526844229861
1564,-83.74697287699958,-27.915657625666526
1565,-71.92326702424316,-23.974422341414385
1566,-115.0798976812527,-38.3599658937509
1567,-93.64974024303726,-31.21658008101242
1568,-96.50195107151634,-32.167317023838784
1569,-110.86582889648878,-36.955276298829595
1570,-78.12497019150699,-26.04165673050233
1571,-82.78721045218802,-27.595736817396006
1572,-95.1169664605436,-31.705655486847864
1573,-54.8902750891328,-18.296758363044265
1574,-154.97762213673133,-51.659207378910445
1575,-79.93301349631643,-26.644337832105478
1576,-106.25520815143466,-35.418402717144886
1577,-134.19833065149373,-44.73277688383124
1578,-82.13852638753352,-27.379508795844504
1579,-118.29988250622054,-39.43329416874018
1580,-106.24578007722404,-35.41526002574135
1581,-137.02240324965723,-45.67413441655241
1582,-108.92680186492399,-36.30893395497466
1583,-67.601182724372,-22.533727574790664
1584,-86.61930564796225,-28.873101882654083
1585,-116.25688951091627,-38.75229650363875
1586,-105.85555834332112,-35.28518611444037
1587,-57.24812420265815,-19.082708067552716
1588,-96.86917851047501,-32.28972617015834
1589,-74.17782090203282,-24.725940300677607
1590,-119.87783064531817,-39.95927688177272
1591,-53.73914228490725,-17.913047428302416
1592,-86.34094907031572,-28.780316356771905
1593,-96.07223668375092,-32.02407889458364
1594,-53.46910119039994,-17.823033730133314
1595,-78.08521024701619,-26.028403415672063
1596,-106.83847335106819,-35.612824450356065
1597,-75.50218219125273,-25.16739406375091
1598,-55.42289624845104,-18.47429874948368
1599,-56.84164028225702,-18.947213427419005
1600,-100.91549563486353,-33.63849854495451
1601,-94.91097944712499,-31.63699314904166
1602,-100.0233543323739,-33.3411181107913
1603,-99.61264924836044,-33.20421641612015
1604,-157.5845754838023,-52.5281918279341
1605,-88.2376153298591,-29.412538443286365
1606,-125.45591281723567,-41.818637605745224
1607,-67.11353491336683,-22.37117830445561
1608,-55.38711575594719,-18.462371918649065
1609,-88.95255437016756,-29.65085145672252
1610,-78.44833875188833,-26.149446250629442
1611,-105.82631951489208,-35.27543983829736
1612,-107.96634989215407,-35.98878329738469
1613,-47.64905670567199,-15.883018901890663
1614,-71.12299238743572,-23.70766412914524
1615,-59.898265733663195,-19.96608857788773
1616,-67.2423452966184,-22.4141150988728
1617,-83.7676052795041,-27.922535093168033
1618,-64.86252040387551,-21.62084013462517
1619,-59.38261460049819,-19.79420486683273
1620,-102.77994746891267,-34.25998248963756
1621,-66.2606759745102,-22.086891991503403
1622,-85.09597898778482,-28.365326329261606
1623,-82.1054418439127,-27.368480614637566
1624,-69.08124710039422,-23.027082366798073
1625,-67.44965150873894,-22.483217169579646
1626,-88.53945218540844,-29.51315072846948
1627,-55.920772084375365,-18.640257361458456
1628,-95.23426553762908,-31.744755179209694
1629,-65.5642684390574,-21.854756146352468
1630,-84.4147702872589,-28.138256762419633
1631,-158.33614038872398,-52.778713462907994
1632,-89.57719149900879,-29.85906383300293
1633,-69.77294259840218,-23.25764753280073
1634,-56.75556228120924,-18.91852076040308
1635,-64.95055746053343,-21.65018582017781
1636,-82.87468812700226,-27.624896042334086
1637,-101.92676732552084,-33.975589108506945
1638,-85.59907108241828,-28.533023694139427
1639,-61.642999181562175,-20.54766639385406
1640,-71.5077268218533,-23.835908940617767
1641,-62.48309778057153,-20.82769926019051
1642,-47.02416531756516,-15.674721772521721
1643,-62.21218761636867,-20.73739587212289
1644,-112.316211894086,-37.43873729802866
1645,-55.97291800218342,-18.65763933406114
1646,-92.8964388020558,-30.965479600685267
1647,-75.95605272656445,-25.31868424218815
1648,-64.50877532536737,-21.502925108455788
1649,-85.8351904868103,-28.611730162270103
1650,-83.39037316499949,-27.79679105499983
1651,-100.69493361134002,-33.564977870446675
1652,-90.92748530414241,-30.30916176804747
1653,-81.07709186534544,-27.02569728844848
1654,-95.71751384895994,-31.905837949653314
1655,-75.10447878365927,-25.03482626121976
1656,-73.93447577567868,-24.64482525855956
1657,-71.73379445362204,-23.911264817874013
1658,-95.76981229969505,-31.923270766565015
1659,-80.405152515589,-26.801717505196333
1660,-70.77062713357084,-23.590209044523615
1661,-71.63481429433993,-23.878271431446645
1662,-81.12273278430378,-27.04091092810126
1663,-174.86799394073876,-58.28933131357959
1664,-102.52566465992794,-34.17522155330931
1665,-85.74554501843922,-28.581848339479738
1666,-96.36250120394925,-32.12083373464975
1667,-54.99659811429649,-18.332199371432164
1668,-78.69245186550675,-26.23081728850225
1669,-100.3038892528983,-33.4346297509661
1670,-64.35150449270361,-21.45050149756787
1671,-71.91199455728633,-23.97066485242878
1672,-103.60357011923077,-34.53452337307692
1673,-78.2027386489374,-26.0675795496458
1674,-56.056290517251654,-18.685430172417217
1675,-62.94711605378937,-20.98237201792979
1676,-81.18159806789606,-27.060532689298686
1677,-71.41785036336091,-23.805950121120304
1678,-61.8792012716417,-20.626400423880565
1679,-87.97873283517279,-29.32624427839093
1680,-83.25120971851935,-27.75040323950645
1681,-131.1516612656323,-43.717220421877435
1682,-66.51567411948034,-22.17189137316011
1683,-116.57524675219136,-38.858415584063785
1684,-58.76360797224089,-19.587869324080298
1685,-56.3275765998949,-18.775858866631634
1686,-103.48098692460488,-34.49366230820163
1687,-88.05524440497487,-29.351748134991624
1688,-118.50539966661171,-39.50179988887057
1689,-69.43967433182279,-23.146558110607597
1690,-69.31636411411432,-23.105454704704773
1691,-78.88960986933381,-26.29653662311127
1692,-64.65487105761116,-21.551623685870386
1693,-86.37694038215847,-28.792313460719487
1694,-96.23370278281939,-32.077900927606464
1695,-61.623027817610094,-20.541009272536698
1696,-85.57248889736891,-28.52416296578964
1697,-68.82181868779836,-22.94060622926612
1698,-101.04242855806345,-33.68080951935448
1699,-52.30725186991822,-17.435750623306074
1700,-79.67401953877076,-26.558006512923587
1701,-82.72297192228304,-27.574323974094344
1702,-102.65530705635865,-34.21843568545288
1703,-83.25033434842638,-27.750111449475458
1704,-69.96439023000498,-23.32146341000166
1705,-63.02761644196836,-21.00920548065612
1706,-51.964546608300985,-17.32151553610033
1707,-78.4372809413305,-26.145760313776833
1708,-86.10134428237745,-28.700448094125818
1709,-58.00438565107321,-19.334795217024404
1710,-58.68162756947322,-19.56054252315774
1711,-70.58577501058,-23.528591670193332
1712,-54.77196259647165,-18.257320865490552
1713,-70.05865836896476,-23.352886122988252
1714,-51.240113198330675,-17.08003773277689
1715,-100.07970975419927,-33.35990325139976
1716,-75.84904110484031,-25.283013701613438
1717,-60.36613998748527,-20.12204666249509
1718,-86.60819244270768,-28.86939748090256
1719,-79.8978189284397,-26.6326063094799
1720,-82.9600275084952,-27.653342502831734
1721,-78.63372898551737,-26.211242995172455
1722,-61.032845830172775,-20.344281943390925
1723,-95.83930070019694,-31.946433566732313
1724,-72.98722723218253,-24.329075744060844
1725,-95.07167410631892,-31.69055803543964
1726,-76.451570746418,-25.483856915472668
1727,-95.33616524414194,-31.778721748047314
1728,-85.2437562839588,-28.414585427986268
1729,-48.474908891647146,-16.15830296388238
1730,-82.26538850238975,-27.421796167463253
1731,-117.25078606818951,-39.08359535606317
1732,-98.98294858302455,-32.994316194341515
1733,-105.87553965649951,-35.291846552166504
1734,-82.971347856362,-27.657115952120666
1735,-68.92931103848277,-22.97643701282759
1736,-90.19004274378972,-30.06334758126324
1737,-72.46004183204992,-24.153347277349976
1738,-131.05051667796442,-43.683505559321475
1739,-50.51674456908997,-16.838914856363324
1740,-47.42577975522871,-15.808593251742904
1741,-74.74570054548934,-24.915233515163113
1742,-69.20668205799826,-23.068894019332756
1743,-57.81653609751859,-19.272178699172866
1744,-62.37754578197888,-20.792515260659627
1745,-61.029697742778446,-20.34323258092615
1746,-66.81624781756653,-22.272082605855513
1747,-69.6074581689496,-23.202486056316534
1748,-79.44145397027171,-26.480484656757238
1749,-96.85090729943214,-32.28363576647738
1750,-93.10640728537315,-31.035469095124384
1751,-44.24570789361856,-14.748569297872853
1752,-80.14984743681404,-26.716615812271346
