episode,total_reward,avg_agent_reward
1108,-86.15146152572325,-28.71715384190775
1109,-92.05266122084731,-30.684220406949105
1110,-176.15853557786258,-58.71951185928753
1111,-77.69153986722355,-25.897179955741183
1112,-82.41773176280304,-27.47257725426768
1113,-92.72685046057893,-30.90895015352631
1114,-142.2462635395512,-47.4154211798504
1115,-134.62611544428125,-44.87537181476042
1116,-139.00721380472686,-46.335737934908956
1117,-114.42997619884025,-38.14332539961342
1118,-154.08166296338675,-51.360554321128916
1119,-135.02140237537563,-45.00713412512521
1120,-113.1518223070018,-37.71727410233393
1121,-97.41826973426834,-32.472756578089445
1122,-65.76502660755185,-21.921675535850614
1123,-107.80375474388218,-35.93458491462739
1124,-115.5507536351794,-38.51691787839314
1125,-144.15470536332202,-48.05156845444068
1126,-174.73137984843265,-58.243793282810884
1127,-86.41381438434252,-28.80460479478084
1128,-71.14616703804467,-23.715389012681555
1129,-117.32965140419356,-39.10988380139785
1130,-142.1655005209332,-47.388500173644395
1131,-167.50802703096372,-55.83600901032124
1132,-61.38145681783571,-20.460485605945237
1133,-135.14285870742194,-45.04761956914064
1134,-71.341769415328,-23.780589805109333
1135,-86.52163695937448,-28.840545653124824
1136,-92.81518126689176,-30.938393755630585
1137,-145.92492349352676,-48.64164116450892
1138,-85.2957762479674,-28.43192541598913
1139,-135.12998171312438,-45.04332723770813
1140,-61.1612458968263,-20.38708196560877
1141,-126.11187370864718,-42.03729123621573
1142,-254.02078079204995,-84.67359359734998
1143,-198.5097640476715,-66.16992134922383
1144,-81.70082344216266,-27.23360781405422
1145,-147.27565114729958,-49.09188371576653
1146,-196.98557356236677,-65.66185785412226
1147,-130.3611611671477,-43.45372038904924
1148,-107.7159606167062,-35.905320205568735
1149,-104.30977455617008,-34.7699248520567
1150,-106.9736789323678,-35.65789297745594
1151,-163.3959940783804,-54.46533135946013
1152,-90.79741911406089,-30.26580637135363
1153,-145.3629173280058,-48.45430577600194
1154,-97.88880510827516,-32.629601702758386
1155,-117.70868756152423,-39.23622918717474
1156,-83.01221275608631,-27.670737585362104
1157,-127.23523630785462,-42.41174543595154
1158,-95.85080105823239,-31.9502670194108
1159,-91.12944281187839,-30.376480937292797
1160,-91.08574347297431,-30.36191449099144
1161,-100.04887224766968,-33.34962408255656
1162,-99.82995263737604,-33.27665087912535
1163,-143.15278891741505,-47.71759630580502
1164,-68.09307968869543,-22.697693229565143
1165,-70.52960564225008,-23.50986854741669
1166,-106.98651628312558,-35.662172094375194
1167,-90.19096962007569,-30.06365654002523
1168,-73.50136960575645,-24.50045653525215
1169,-72.80163541492543,-24.267211804975144
1170,-138.18565452093003,-46.06188484031001
1171,-124.28971747218492,-41.42990582406164
1172,-102.93666060562418,-34.31222020187473
1173,-116.31750745399967,-38.77250248466655
1174,-197.44449108098354,-65.81483036032785
1175,-106.35551230322727,-35.45183743440909
1176,-70.85338403535533,-23.617794678451776
1177,-92.5538296339834,-30.851276544661133
1178,-134.65433054104065,-44.88477684701355
1179,-128.73891806956527,-42.91297268985509
1180,-128.7996485427866,-42.933216180928866
1181,-116.97337729214419,-38.991125764048064
1182,-97.72823453466222,-32.57607817822074
1183,-99.21541593283735,-33.071805310945784
1184,-80.7968437970259,-26.9322812656753
1185,-43.981455567104234,-14.660485189034745
1186,-127.3891027047932,-42.463034234931065
1187,-64.30294510727975,-21.43431503575992
1188,-65.54080004637309,-21.84693334879103
1189,-114.5473052352535,-38.18243507841783
1190,-104.79435358965452,-34.93145119655151
1191,-59.4756282312226,-19.825209410407535
1192,-110.47789538343105,-36.82596512781035
1193,-248.32061984935277,-82.77353994978425
1194,-182.67551562003666,-60.89183854001222
1195,-105.13894135744562,-35.04631378581521
1196,-72.23799729986682,-24.07933243328894
1197,-131.27693504669693,-43.75897834889898
1198,-244.34110329499296,-81.44703443166432
1199,-94.2073000876853,-31.402433362561766
1200,-148.1781500121899,-49.39271667072996
1201,-72.7257318352548,-24.241910611751603
1202,-73.26355121418545,-24.421183738061817
1203,-131.88890090187306,-43.96296696729102
1204,-98.15375976274927,-32.71791992091642
1205,-69.34577719923718,-23.115259066412392
1206,-114.01749622357823,-38.005832074526076
1207,-136.15022201385221,-45.383407337950736
1208,-185.16215755849908,-61.720719186166356
1209,-80.50141349493722,-26.833804498312407
1210,-115.78765890385066,-38.59588630128355
1211,-89.42174235341099,-29.807247451137
1212,-119.90842293094943,-39.96947431031648
1213,-233.777076488733,-77.925692162911
1214,-130.83912369206234,-43.61304123068745
1215,-163.90529557432777,-54.63509852477592
1216,-175.14216861459605,-58.380722871532015
1217,-76.8192481562769,-25.6064160520923
1218,-79.54272481359587,-26.514241604531957
1219,-95.08811960739098,-31.696039869130328
1220,-84.43909646525542,-28.14636548841847
1221,-86.35254926956105,-28.784183089853684
1222,-100.74605594928619,-33.58201864976206
1223,-216.08959581721308,-72.02986527240436
1224,-98.12577348319252,-32.70859116106417
1225,-105.90911384392821,-35.30303794797607
1226,-91.71618948617458,-30.572063162058196
1227,-95.74543979304107,-31.91514659768036
1228,-73.12027062194188,-24.373423540647295
1229,-179.6744145542895,-59.8914715180965
1230,-93.2736571325197,-31.091219044173233
1231,-65.31649837494207,-21.77216612498069
1232,-137.3317363358768,-45.777245445292266
1233,-64.05602782240915,-21.352009274136382
1234,-166.8476275694294,-55.615875856476464
1235,-75.09642106395329,-25.032140354651094
1236,-77.51931788984234,-25.839772629947447
1237,-62.465284900801265,-20.82176163360042
1238,-107.6671144068404,-35.88903813561347
1239,-76.06276977576077,-25.354256591920258
1240,-96.93592049794938,-32.31197349931646
1241,-89.92141397380276,-29.973804657934252
1242,-108.41938249147914,-36.13979416382638
1243,-146.43780826574505,-48.81260275524835
1244,-90.32034364054863,-30.10678121351621
1245,-93.90871090126186,-31.302903633753953
1246,-92.53021549575912,-30.843405165253042
1247,-143.02651928647055,-47.67550642882352
1248,-84.24806269172407,-28.082687563908024
1249,-97.59306261684262,-32.53102087228087
1250,-114.39507481629096,-38.13169160543032
1251,-134.92947791700672,-44.97649263900224
1252,-89.90460340835823,-29.968201136119408
1253,-160.71791025943136,-53.57263675314379
1254,-178.22689141299014,-59.40896380433005
1255,-122.3737319418144,-40.7912439806048
1256,-139.49831377127828,-46.49943792375942
1257,-66.74437376581707,-22.24812458860569
1258,-70.23118817505353,-23.41039605835118
1259,-112.29504003550947,-37.43168001183649
1260,-100.31236259405594,-33.43745419801865
1261,-100.85580278700515,-33.618600929001715
1262,-69.32227405140873,-23.107424683802908
1263,-75.85356515871358,-25.28452171957119
1264,-86.9559114141895,-28.985303804729835
1265,-64.86738151005501,-21.62246050335167
1266,-88.81622678499879,-29.60540892833293
1267,-182.08733014558908,-60.69577671519636
1268,-133.9801652007183,-44.6600550669061
1269,-77.98413513039745,-25.99471171013248
1270,-122.6190807341766,-40.8730269113922
1271,-104.79030335868626,-34.93010111956209
1272,-85.70059388306609,-28.566864627688698
1273,-104.09389325140447,-34.69796441713482
1274,-47.01795221618079,-15.67265073872693
1275,-100.08162625980128,-33.360542086600425
1276,-89.60174510634837,-29.867248368782793
1277,-89.89300031099596,-29.964333436998654
1278,-89.38180667453095,-29.793935558176983
1279,-74.63524204172232,-24.87841401390744
1280,-62.744681484821136,-20.914893828273712
1281,-68.82753379292622,-22.942511264308738
1282,-73.78453730374987,-24.594845767916624
1283,-173.7152545982446,-57.90508486608153
1284,-59.27434592230592,-19.758115307435308
1285,-65.16068213253959,-21.720227377513197
1286,-60.67958046506388,-20.22652682168796
1287,-69.010997595962,-23.003665865320666
1288,-120.80696993413656,-40.26898997804552
1289,-93.91641249238424,-31.305470830794746
1290,-107.78531345229169,-35.92843781743056
1291,-151.33000687677793,-50.443335625592645
1292,-128.04874486538486,-42.68291495512829
1293,-58.362872595995604,-19.454290865331867
1294,-104.4153758012672,-34.80512526708907
1295,-117.69253724275362,-39.23084574758454
1296,-77.53347327424208,-25.844491091414028
1297,-75.95058369017795,-25.316861230059317
1298,-80.97712409646122,-26.99237469882041
1299,-85.54974641699522,-28.516582138998405
1300,-90.74584175532077,-30.248613918440256
1301,-118.71589687104873,-39.57196562368291
1302,-54.26265998922128,-18.087553329740427
1303,-70.90602670248933,-23.635342234163108
1304,-129.21331875592054,-43.07110625197351
1305,-85.06775356732355,-28.355917855774518
1306,-107.16387050451311,-35.72129016817104
1307,-75.17204588893892,-25.05734862964631
1308,-50.963318384594004,-16.987772794864668
1309,-87.25837718315177,-29.086125727717256
1310,-111.21461230329238,-37.071537434430795
1311,-94.87734026702161,-31.625780089007204
1312,-104.57838603076027,-34.859462010253424
1313,-64.35285941509727,-21.450953138365758
1314,-69.73412592966099,-23.24470864322033
1315,-90.29849503432771,-30.099498344775906
1316,-167.53365733058973,-55.84455244352991
1317,-99.08260841792654,-33.02753613930884
1318,-97.04390875100738,-32.347969583669126
1319,-70.91519082254683,-23.638396940848946
1320,-90.87569922338001,-30.29189974112667
1321,-97.0135581811212,-32.3378527270404
1322,-66.1273332670714,-22.042444422357136
1323,-113.34861275077297,-37.782870916924324
1324,-64.39481741675823,-21.46493913891941
1325,-86.87194546934548,-28.95731515644849
1326,-114.86372493468093,-38.28790831156031
1327,-53.36114158739129,-17.787047195797097
1328,-85.84818603148376,-28.616062010494588
1329,-139.20449934275976,-46.40149978091992
1330,-79.19723903859352,-26.399079679531173
1331,-88.29261116195048,-29.430870387316826
1332,-77.17407872022778,-25.724692906742593
1333,-91.45135282342872,-30.48378427447624
1334,-79.57655974852771,-26.525519916175906
1335,-79.1218439525959,-26.373947984198633
1336,-84.46484695565401,-28.154948985218002
1337,-134.83722730413703,-44.94574243471234
1338,-102.0183955106648,-34.006131836888265
1339,-105.24011987577289,-35.080039958590966
1340,-92.9457788777635,-30.981926292587833
1341,-124.33385737487356,-41.44461912495785
1342,-68.2112667493654,-22.737088916455132
1343,-68.24041747506834,-22.74680582502278
1344,-71.94586484742676,-23.981954949142253
1345,-98.31557314784874,-32.77185771594958
1346,-67.50354087908701,-22.501180293029005
1347,-93.28480560850677,-31.09493520283559
1348,-67.86778969550092,-22.622596565166972
1349,-61.51975555511854,-20.506585185039516
1350,-57.74756116584628,-19.249187055282093
1351,-82.7228568743009,-27.57428562476697
1352,-65.71207767292628,-21.90402589097543
1353,-86.24675710736612,-28.748919035788706
1354,-112.12618847857428,-37.37539615952476
1355,-90.81156103212233,-30.270520344040776
1356,-67.06403363944867,-22.354677879816222
1357,-69.7758087963135,-23.2586029321045
1358,-68.64346066113518,-22.881153553711727
1359,-92.58818721035775,-30.862729070119247
1360,-74.56037929813496,-24.85345976604499
1361,-108.52243781571076,-36.174145938570256
1362,-53.50892221365041,-17.836307404550137
1363,-120.23891554143019,-40.07963851381006
1364,-58.163689907536195,-19.387896635845397
1365,-153.45761346542864,-51.152537821809545
1366,-85.17981042213312,-28.39327014071104
1367,-116.31690900445764,-38.77230300148588
1368,-118.6898258067815,-39.563275268927164
1369,-113.13553344290081,-37.71184448096694
1370,-69.45826770647732,-23.152755902159104
1371,-79.284037060917,-26.428012353639
1372,-74.27080453978206,-24.75693484659402
1373,-72.62455585671745,-24.208185285572483
1374,-108.9563778012488,-36.318792600416266
1375,-108.34646761252506,-36.11548920417502
1376,-86.55068478491211,-28.85022826163737
1377,-85.54549746803309,-28.515165822677698
1378,-76.46156820972901,-25.487189403243004
1379,-97.60806296447575,-32.53602098815858
1380,-75.69285326224943,-25.230951087416475
1381,-167.0391108098918,-55.67970360329727
1382,-100.33505824776981,-33.44501941592327
1383,-86.60244352016882,-28.867481173389606
1384,-76.35037454664965,-25.450124848883217
1385,-63.604039649003525,-21.201346549667843
1386,-88.52397937041196,-29.507993123470655
1387,-74.66943158970821,-24.889810529902736
1388,-89.88104736948614,-29.960349123162047
1389,-62.35532098400657,-20.785106994668855
1390,-84.24820077576575,-28.08273359192192
1391,-95.38401410064321,-31.794671366881072
1392,-90.576502185717,-30.192167395239
1393,-81.86051818658723,-27.286839395529075
1394,-87.31841109026813,-29.106137030089375
1395,-86.30044294246724,-28.76681431415575
1396,-110.289728203784,-36.76324273459466
1397,-76.57493287904792,-25.52497762634931
1398,-61.875971012300354,-20.625323670766786
1399,-58.74781367003182,-19.58260455667727
1400,-94.15193944609398,-31.383979815364658
1401,-103.21873489694016,-34.40624496564672
1402,-80.02459551655299,-26.67486517218433
1403,-46.2325114419953,-15.410837147331767
1404,-73.43898598848742,-24.479661996162474
1405,-89.58292133901674,-29.860973779672246
1406,-76.31364008642637,-25.43788002880879
1407,-63.451057091646426,-21.150352363882142
1408,-82.06973213885733,-27.35657737961911
1409,-76.85855957645111,-25.61951985881704
1410,-30.10923443860185,-10.03641147953395
1411,-92.02089662523454,-30.673632208411515
1412,-98.66677029468696,-32.88892343156232
1413,-61.386843510815865,-20.462281170271954
1414,-84.30418955657876,-28.101396518859588
1415,-61.777630226742524,-20.592543408914175
1416,-64.40447010720038,-21.468156702400126
1417,-92.71135611908326,-30.903785373027755
1418,-75.86419117771754,-25.288063725905847
1419,-69.72215546049657,-23.24071848683219
1420,-71.41717466359856,-23.805724887866187
1421,-61.79492176812373,-20.59830725604124
1422,-64.55729690615293,-21.519098968717643
1423,-85.07367512915364,-28.35789170971788
1424,-87.37655791438047,-29.12551930479349
1425,-69.74162981050213,-23.247209936834043
1426,-80.80251891131392,-26.934172970437974
1427,-59.31257898497021,-19.770859661656736
1428,-145.59527987373102,-48.53175995791034
1429,-75.71325232634153,-25.23775077544718
1430,-107.9516878140537,-35.9838959380179
1431,-54.226661389626656,-18.07555379654222
1432,-93.38950672088927,-31.12983557362976
1433,-90.66570913186698,-30.22190304395566
1434,-96.49438053782765,-32.164793512609215
1435,-80.52346112943582,-26.841153709811937
1436,-49.224371867106775,-16.40812395570226
1437,-69.0737116401489,-23.0245705467163
1438,-85.23531928957355,-28.411773096524517
1439,-90.00272154117656,-30.000907180392186
1440,-95.45876735388445,-31.819589117961485
1441,-69.83459169328054,-23.278197231093515
1442,-115.14574022755957,-38.381913409186524
1443,-108.70070816631622,-36.233569388772075
1444,-62.475248690492734,-20.82508289683091
1445,-118.0276169705206,-39.34253899017353
1446,-60.083580647302604,-20.027860215767536
1447,-102.8200845969948,-34.2733615323316
1448,-60.43350002203444,-20.144500007344813
1449,-83.1222564628378,-27.707418820945932
1450,-96.1968729973543,-32.065624332451435
1451,-76.46071967726394,-25.48690655908798
1452,-67.94943961401823,-22.649813204672743
1453,-76.16883445779882,-25.389611485932942
1454,-68.96567338009164,-22.98855779336388
1455,-89.96209483176665,-29.987364943922216
1456,-76.56565649616238,-25.521885498720792
1457,-109.35280694044366,-36.45093564681455
1458,-92.94626141218103,-30.982087137393677
1459,-87.7027104618696,-29.2342368206232
1460,-70.01159613469099,-23.337198711563662
1461,-139.3390406860741,-46.44634689535803
1462,-62.56256362835231,-20.854187876117436
1463,-62.80282580702166,-20.93427526900722
1464,-96.51124912860058,-32.170416376200194
1465,-80.72725071142,-26.90908357047333
1466,-39.40696651259942,-13.135655504199805
1467,-83.42294796588034,-27.807649321960113
1468,-89.32289860517147,-29.774299535057157
1469,-44.501253556244706,-14.833751185414902
1470,-69.15040993829942,-23.050136646099805
1471,-96.22634461133957,-32.07544820377986
1472,-51.67970629025411,-17.226568763418037
1473,-63.29077308419279,-21.096924361397598
1474,-30.56490214143092,-10.188300713810307
1475,-70.1646221147606,-23.38820737158687
1476,-77.38905057163343,-25.796350190544477
1477,-115.22986705238816,-38.409955684129386
1478,-62.511895916074245,-20.837298638691415
1479,-73.68014697510495,-24.56004899170165
1480,-70.56592566570735,-23.52197522190245
1481,-97.83269036663475,-32.61089678887825
1482,-101.23793028906789,-33.74597676302263
1483,-97.14073161845056,-32.380243872816855
1484,-58.09418881315909,-19.364729604386365
1485,-73.5659650380698,-24.521988346023267
1486,-67.40096470629835,-22.466988235432783
1487,-77.39672610525882,-25.79890870175294
1488,-52.44451804801127,-17.481506016003756
1489,-65.65680328074562,-21.885601093581872
1490,-104.5216032794657,-34.84053442648857
1491,-112.69814731238915,-37.56604910412972
1492,-101.66745800280145,-33.889152667600484
1493,-72.81171441178714,-24.270571470595712
1494,-155.74212377611468,-51.91404125870489
1495,-66.1539771217555,-22.051325707251834
1496,-66.87896453730157,-22.292988179100522
1497,-97.16567360776098,-32.38855786925366
1498,-73.6962303295787,-24.565410109859567
1499,-45.0423503318022,-15.014116777267398
1500,-63.831987987668754,-21.27732932922292
1501,-68.23069069791839,-22.743563565972796
1502,-66.86829405480353,-22.289431351601177
1503,-101.76811034023481,-33.92270344674494
1504,-122.5145034056709,-40.8381678018903
1505,-65.55432790963837,-21.851442636546125
1506,-90.2611975938358,-30.087065864611933
1507,-76.94008925246642,-25.64669641748881
1508,-75.81503987237943,-25.27167995745981
1509,-49.16277719655971,-16.387592398853236
1510,-61.529570428070784,-20.50985680935693
1511,-51.388480048915525,-17.12949334963851
1512,-101.28345615056776,-33.76115205018925
1513,-51.885915068134224,-17.295305022711407
1514,-106.05231026964141,-35.35077008988047
1515,-101.4850273719511,-33.828342457317035
1516,-57.23865881105746,-19.079552937019155
1517,-75.12122680534216,-25.040408935114055
1518,-103.64600167384256,-34.548667224614185
1519,-101.48411970739592,-33.82803990246531
1520,-61.248501079307886,-20.41616702643596
1521,-117.799243230155,-39.26641441005167
1522,-99.01036299676133,-33.003454332253774
1523,-92.19001055619593,-30.730003518731976
1524,-96.41894305049482,-32.139647683498275
1525,-73.72343314229616,-24.57447771409872
1526,-69.25310261639845,-23.084367538799484
1527,-99.53431189827388,-33.17810396609129
1528,-103.76449883183065,-34.58816627727688
1529,-98.19566460871698,-32.73188820290566
1530,-78.61555654377722,-26.205185514592404
1531,-111.46758765437733,-37.15586255145911
1532,-72.19427352398341,-24.064757841327804
1533,-123.55313328209817,-41.18437776069939
1534,-63.607785454191216,-21.202595151397073
1535,-69.99480563376159,-23.33160187792053
1536,-139.5670412012699,-46.52234706708996
1537,-141.54009708986132,-47.180032363287104
1538,-125.43892721495844,-41.81297573831948
1539,-96.73008408467177,-32.243361361557255
1540,-98.62503314021342,-32.875011046737804
1541,-80.75416635811482,-26.918055452704937
1542,-153.2922595615093,-51.097419853836435
1543,-115.84765989779157,-38.61588663259719
1544,-59.3195441524184,-19.773181384139466
1545,-114.63127786162141,-38.2104259538738
1546,-98.63106202449444,-32.87702067483148
1547,-80.01294324712288,-26.670981082374293
1548,-59.614470737223655,-19.871490245741217
1549,-53.951817072381374,-17.983939024127125
1550,-90.03959629316427,-30.01319876438809
1551,-95.18012675961693,-31.72670891987231
1552,-89.3737061556711,-29.7912353852237
1553,-95.46506726743344,-31.82168908914448
1554,-104.77588781431203,-34.92529593810401
1555,-126.6689295405538,-42.222976513517935
1556,-48.307835625187906,-16.102611875062635
1557,-121.28174839756396,-40.42724946585465
1558,-49.297042978055565,-16.432347659351855
1559,-127.72539797323543,-42.575132657745144
1560,-79.4971587450309,-26.4990529150103
1561,-132.8261114923124,-44.27537049743747
1562,-78.71798952002217,-26.23932984000739
1563,-61.721876133498924,-20.57395871116631
1564,-117.60876063982133,-39.20292021327378
1565,-57.3361434147679,-19.112047804922636
1566,-67.60674097148649,-22.535580323828828
1567,-122.52970497452682,-40.84323499150894
1568,-94.44906909998434,-31.483023033328113
1569,-88.85750875359743,-29.619169584532475
1570,-91.99616903027398,-30.665389676757993
1571,-57.85039564248445,-19.283465214161485
1572,-58.48989303011399,-19.496631010037998
1573,-49.51883135463969,-16.50627711821323
1574,-110.44103375996522,-36.81367791998841
1575,-83.23642379203505,-27.74547459734502
1576,-61.136170237490234,-20.378723412496743
1577,-65.55835262862755,-21.852784209542516
1578,-88.34590000890644,-29.448633336302148
1579,-81.04661500435512,-27.015538334785038
1580,-76.83617054401451,-25.612056848004837
1581,-88.571847250763,-29.523949083587667
1582,-47.33256200238834,-15.777520667462781
1583,-52.67503449166854,-17.55834483055618
1584,-61.74427524501337,-20.581425081671124
1585,-97.41268794946924,-32.47089598315642
1586,-67.22961557041651,-22.409871856805506
1587,-72.92967835415153,-24.309892784717178
1588,-63.14420838851915,-21.048069462839717
1589,-69.11267783986159,-23.037559279953864
1590,-70.63688035254953,-23.545626784183174
1591,-95.76077050713704,-31.920256835712348
1592,-46.152878748410565,-15.384292916136856
1593,-59.152121134288194,-19.7173737114294
1594,-79.79735302254653,-26.599117674182178
1595,-58.132858123457694,-19.3776193744859
1596,-83.2565261107822,-27.752175370260733
1597,-70.8418545983642,-23.613951532788064
1598,-46.237909982737776,-15.412636660912591
1599,-104.08717935820786,-34.695726452735954
1600,-82.57736895072732,-27.52578965024244
1601,-101.51635447143913,-33.83878482381304
1602,-49.12171653216886,-16.373905510722953
1603,-59.58269209600104,-19.86089736533368
1604,-90.51132898699257,-30.17044299566419
1605,-78.84615754460015,-26.282052514866717
1606,-36.81027289582498,-12.270090965274994
1607,-70.88936151307067,-23.629787171023555
1608,-51.78370946129689,-17.261236487098962
1609,-73.0557581543264,-24.351919384775467
1610,-49.12372840803419,-16.374576136011395
1611,-59.81877852856758,-19.93959284285586
1612,-52.0882234962687,-17.3627411654229
1613,-84.63812483884405,-28.212708279614684
1614,-91.58885809966057,-30.529619366553522
1615,-67.91307661254027,-22.637692204180087
1616,-51.99027114995347,-17.330090383317824
1617,-73.60132344472552,-24.533774481575175
1618,-78.25660206819245,-26.085534022730815
1619,-48.14215197170217,-16.04738399056739
1620,-62.568230065240144,-20.85607668841338
1621,-79.66109266721494,-26.553697555738314
1622,-100.65060258215468,-33.55020086071823
1623,-51.95637177724122,-17.31879059241374
1624,-73.13276745780693,-24.37758915260231
1625,-99.21638066763941,-33.07212688921314
1626,-65.00775201187668,-21.66925067062556
1627,-107.47352891808035,-35.824509639360116
1628,-79.71595929827316,-26.571986432757722
1629,-69.11577129539437,-23.038590431798124
1630,-56.03239511901585,-18.67746503967195
1631,-52.678069135684446,-17.559356378561482
1632,-44.939406823949,-14.979802274649666
1633,-86.92926939080343,-28.976423130267808
1634,-75.42735027625103,-25.142450092083678
1635,-90.43553475868653,-30.14517825289551
1636,-67.35712202579249,-22.4523740085975
1637,-99.34667013409205,-33.115556711364015
1638,-94.84587150012901,-31.615290500043002
1639,-105.4147102574066,-35.13823675246886
1640,-82.71349892360342,-27.57116630786781
1641,-89.89430003512055,-29.96476667837352
1642,-142.05454730830468,-47.35151576943489
1643,-61.23242739382723,-20.410809131275744
1644,-65.32282396173012,-21.77427465391004
1645,-81.44990249872382,-27.149967499574604
1646,-99.14485556947375,-33.04828518982458
1647,-128.59012292547024,-42.86337430849008
1648,-62.908884440767665,-20.969628146922556
1649,-99.20624012931367,-33.068746709771226
1650,-52.15742445232529,-17.385808150775095
1651,-71.24498353980559,-23.748327846601864
1652,-68.86826926502374,-22.956089755007913
1653,-68.62549048459218,-22.875163494864058
1654,-51.603870724235975,-17.201290241411993
1655,-51.851311189987726,-17.283770396662575
1656,-82.97400005064624,-27.65800001688208
1657,-95.00934583495248,-31.669781944984162
1658,-92.31781749423786,-30.77260583141262
1659,-75.36205509442263,-25.12068503147421
1660,-108.04664990884835,-36.01554996961612
1661,-93.98206419732504,-31.32735473244168
1662,-66.74976160628495,-22.249920535428316
1663,-66.96055019655867,-22.32018339885289
1664,-109.73122302996875,-36.57707434332291
1665,-119.82673471732417,-39.94224490577472
1666,-96.47361402091227,-32.15787134030409
1667,-76.11547624290807,-25.37182541430269
1668,-85.96936731750091,-28.656455772500305
1669,-97.20555849666042,-32.401852832220136
1670,-113.53711344824947,-37.845704482749824
1671,-123.45325982131516,-41.15108660710505
1672,-87.92658374197326,-29.30886124732442
1673,-100.07347357567875,-33.35782452522625
1674,-106.55431030268673,-35.51810343422891
1675,-71.88931686614939,-23.963105622049795
1676,-54.43048790337069,-18.14349596779023
1677,-99.5337735419534,-33.177924513984465
1678,-106.23589710968514,-35.41196570322838
1679,-78.94262246164328,-26.31420748721443
1680,-54.63009140191274,-18.210030467304247
1681,-86.02191330922108,-28.673971103073693
1682,-69.13075759951629,-23.043585866505428
1683,-86.94314755576217,-28.981049185254054
1684,-68.43968601490711,-22.813228671635702
1685,-68.67459053055833,-22.89153017685278
1686,-93.26520504891323,-31.088401682971078
1687,-74.49315548008693,-24.831051826695642
1688,-50.31898629657057,-16.77299543219019
1689,-76.77944440838289,-25.593148136127628
1690,-61.816695480301846,-20.605565160100614
1691,-65.08295994772433,-21.69431998257478
1692,-89.13671899709513,-29.712239665698377
1693,-103.42596307002901,-34.47532102334301
1694,-88.85386812396847,-29.617956041322824
1695,-69.70755119342786,-23.235850397809287
1696,-72.7699576439981,-24.256652547999366
1697,-43.2900073221484,-14.430002440716132
1698,-45.946479541052604,-15.315493180350868
1699,-74.36106355252417,-24.787021184174723
1700,-61.535460373421,-20.51182012447367
1701,-78.35369719642847,-26.117899065476156
1702,-78.41729253596607,-26.13909751198869
1703,-100.54927352247763,-33.516424507492545
1704,-74.88313441284822,-24.96104480428274
1705,-62.245771311357124,-20.74859043711904
1706,-82.85862687764805,-27.61954229254935
1707,-47.94893852835892,-15.982979509452974
1708,-81.38268084272809,-27.127560280909364
1709,-100.25341527972486,-33.41780509324162
1710,-83.49114586250687,-27.830381954168956
1711,-99.08287815499062,-33.02762605166354
1712,-80.6433833523167,-26.88112778410557
1713,-103.49833230870362,-34.49944410290121
1714,-94.08991132637517,-31.36330377545839
1715,-63.31444334213045,-21.104814447376818
1716,-68.50521574054991,-22.83507191351664
1717,-72.37576318890433,-24.125254396301443
1718,-114.66947372294968,-38.22315790764989
1719,-59.19327036318508,-19.731090121061694
1720,-84.56706316508495,-28.189021055028316
1721,-95.78908913821105,-31.929696379403683
1722,-81.68249275941915,-27.22749758647305
1723,-71.20710589684985,-23.735701965616617
1724,-139.04660414660304,-46.34886804886768
1725,-106.53377250349672,-35.511257501165574
1726,-123.85697052982195,-41.28565684327398
1727,-70.89551552101324,-23.631838507004414
1728,-52.78944537492288,-17.596481791640958
1729,-94.69845328169771,-31.566151093899236
1730,-95.82924010742195,-31.943080035807316
1731,-106.83542037715362,-35.61180679238454
1732,-72.31952439457936,-24.106508131526454
1733,-75.84172680459326,-25.280575601531087
1734,-82.82310233916219,-27.60770077972073
1735,-57.36025423056209,-19.120084743520696
1736,-139.84795456567338,-46.61598485522446
1737,-68.63026135696106,-22.876753785653687
1738,-74.02510108670127,-24.67503369556709
1739,-76.4818822848518,-25.49396076161727
1740,-108.1733618092905,-36.0577872697635
1741,-89.42074477530781,-29.806914925102603
1742,-55.11553907026051,-18.371846356753505
1743,-79.04704138757288,-26.349013795857626
1744,-75.16196789094236,-25.053989296980788
1745,-101.24960792659671,-33.74986930886557
1746,-84.69737761487058,-28.232459204956857
1747,-102.8954179981047,-34.298472666034904
1748,-87.11286348347915,-29.037621161159716
1749,-79.4688398707015,-26.489613290233834
1750,-86.95015697258641,-28.983385657528803
1751,-44.98044836558429,-14.993482788528096
1752,-97.5830830638069,-32.527694354602296
1753,-57.294591510574776,-19.098197170191593
1754,-75.04912113909758,-25.016373713032525
1755,-67.97752096567098,-22.659173655223658
1756,-56.31410059625027,-18.771366865416756
1757,-57.28394771167676,-19.094649237225585
1758,-84.91471491994415,-28.304904973314716
1759,-81.01603932429487,-27.005346441431623
1760,-89.9512623021343,-29.983754100711433
1761,-64.81217481376976,-21.604058271256587
1762,-61.07276405987166,-20.35758801995722
1763,-70.80828671272035,-23.602762237573447
1764,-57.37183285023129,-19.12394428341043
1765,-74.33407669904688,-24.77802556634896
1766,-106.91458056049808,-35.63819352016603
1767,-83.66744680614539,-27.889148935381797
1768,-83.24432542848734,-27.748108476162447
1769,-108.72754755827405,-36.24251585275802
1770,-67.90420138159216,-22.634733793864054
1771,-88.78785954231844,-29.595953180772813
1772,-54.58685584232792,-18.195618614109307
1773,-79.43183946191988,-26.47727982063996
